system:index,B1,B10,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,MSAVI,MSK_CLASSI_CIRRUS,MSK_CLASSI_OPAQUE,MSK_CLASSI_SNOW_ICE,Nom,QA10,QA20,QA60,commune,evi,fid,ndre,ndvi,ndwi,period,savi,type_pasto,.geo
1_00000000000000000005,1359.0027771476152,23.077837414709915,3234.763546073477,2339.5168835118707,1260.6559428216722,1329.6108154194023,1487.470918478004,1808.9029718471013,2381.693529046621,2656.8333387347275,2686.6448317382606,2996.448853367107,1316.8541598629877,0.41614047380862323,,,,P1-LDT,0.0,0.0,0.0,Pontones,0.22094213582146358,6,0.1812185145857663,0.26482777344087666,-0.10996359815759114,2018_AJ,0.17703943242667983,LDT,"{""type"":""Polygon"",""coordinates"":[[[-2.7426102448154444,38.02602318084773],[-2.7424987266194414,38.025465810266155],[-2.7421776862645983,38.02496196627415],[-2.7416738493902115,38.02456065728819],[-2.7410406638325076,38.02430195929509],[-2.7403361306177096,38.0242127697421],[-2.739631532053007,38.02430200469626],[-2.7389983740058037,38.02455614085634],[-2.7384900167404975,38.02495303810783],[-2.7381645252343914,38.02545245140642],[-2.73805301758526,38.02600983886908],[-2.7381600467056035,38.026567234010244],[-2.7384855381806923,38.02707105529066],[-2.7389850140909404,38.02747238369297],[-2.7396226506259023,38.02773105724765],[-2.7403271731467016,38.02782024540459],[-2.741031706227242,38.02773101110405],[-2.7416648916642914,38.02747687440057],[-2.7421732073534217,38.02707997909132],[-2.742498726619441,38.026576128457705],[-2.7426102448154444,38.02602318084773]]]}"
1_00000000000000000006,1387.523506079395,23.638183137251982,3228.3907192309343,2362.5889122408125,1291.6106519674204,1340.9169427761542,1530.260128792922,1780.747387867139,2227.6863196786912,2474.9004609719577,2507.515932078314,2789.283982658082,1328.544049123805,0.3817214474116806,,,,P3-LDT,0.0,0.0,0.0,Pontones,0.20294044430536917,7,0.16631794608307215,0.2368473518879411,-0.13027225940802692,2018_AJ,0.15709992374255327,LDT,"{""type"":""Polygon"",""coordinates"":[[[-2.7399883087176637,38.031258155525784],[-2.739876796741542,38.03070082468899],[-2.7395557742927883,38.030201369464976],[-2.7390518896119462,38.02980008209703],[-2.7384186634655485,38.02954147296168],[-2.7377141695520866,38.02945227552974],[-2.7370096102938937,38.029536970284084],[-2.7363719333063803,38.029791179763556],[-2.7358680827612676,38.03019245145592],[-2.7355425335120707,38.0306919027378],[-2.7354311079873272,38.03124924403028],[-2.7355381311361886,38.031806679983944],[-2.7358591261418175,38.03231057381375],[-2.736363052495251,38.0327118591029],[-2.736996250944373,38.03296602917576],[-2.737700734095752,38.03305522524678],[-2.73840530371547,38.03297044848818],[-2.7390429323856775,38.03271632085013],[-2.7395468169704946,38.03231948760988],[-2.739872318049591,38.03181560110538],[-2.7399883087176637,38.031258155525784]]]}"
1_00000000000000000007,1303.8659821575502,21.228772820433548,2923.9915500192,2077.3292824622376,1181.109139144181,1219.4547381229024,1345.3047952207369,1630.161180454091,2168.214757670807,2428.745814903283,2444.3439433908634,2724.4950282497152,1242.3144071050654,0.44072007868407354,,,,P2-LDT,0.0,0.0,0.0,Pontones,0.22761058476447202,8,0.19920339756369007,0.2845767116862647,-0.0926152987826835,2018_AJ,0.18179678871886865,LDT,"{""type"":""Polygon"",""coordinates"":[[[-2.7532451639713607,38.03185124314763],[-2.753138176442469,38.03129382820343],[-2.7528126594599884,38.030790003377504],[-2.7523132644458554,38.030388674583065],[-2.751675607664704,38.03013452117373],[-2.7509710669561613,38.03004088710255],[-2.750266536799009,38.03013001685811],[-2.7496333114554616,38.030384190616765],[-2.749124991043807,38.03078109831754],[-2.74879950182946,38.03128493440179],[-2.748687968954586,38.03184236261474],[-2.7487995018294606,38.03239975321879],[-2.7491205114708683,38.03289916449324],[-2.749624428138974,38.033300467361435],[-2.7502575774361353,38.03355908150495],[-2.7509621074591077,38.0336482760968],[-2.7516666480334715,38.033559064534124],[-2.752299824817489,38.0333048920024],[-2.752808179535891,38.0329080651718],[-2.753133696487375,38.032408668098],[-2.7532451639713607,38.03185124314763]]]}"
1_00000000000000000000,1366.840151473546,22.430443986240576,3438.6168840084065,2534.2614029525866,1267.4644668720266,1337.8944690188168,1596.1388661451122,1862.3787300485774,2256.6890211633613,2503.99885046855,2531.992191673448,2829.8911764412187,1289.65061857523,0.37909924552790625,,,,S3-LDT,0.0,0.0,0.0,Santiago,0.19361722273839232,1,0.15903949427360603,0.23484155244048832,-0.1492911137303134,2018_AJ,0.15756799651381906,LDT,"{""type"":""Polygon"",""coordinates"":[[[-2.7819082772724286,37.948372380965104],[-2.7817968179148544,37.94781506554274],[-2.781475737420809,37.94731115757691],[-2.780976342312907,37.94690984685505],[-2.7803386772281407,37.946655674502395],[-2.779638645923119,37.94656648491623],[-2.778934066629071,37.94665117721525],[-2.7783009115150996,37.94690537781086],[-2.7777925094606677,37.947302221235276],[-2.7774670499361718,37.94780608339079],[-2.777355525107172,37.94836347977718],[-2.777467049936172,37.94892087551593],[-2.777788103130902,37.94942478403661],[-2.7782919468169203,37.949821626414135],[-2.778925177783523,37.95008026408053],[-2.779625198494916,37.95016945226213],[-2.780329788117765,37.950084677817735],[-2.7809674530823116,37.94982608939928],[-2.7814713307467973,37.94942919190239],[-2.7817968179148544,37.94892977407763],[-2.7819082772724286,37.948372380965104]]]}"
1_00000000000000000001,1486.133043549823,24.967288379481715,3762.922000354125,2787.610261129357,1439.2520917032627,1591.693487851287,1859.3579774008772,2153.3911354176803,2644.323936566838,2919.024097917898,2943.173079560788,3251.360164493289,1449.232320587348,0.3689017509395947,,,,S2-LDT,0.0,0.0,0.0,Santiago,0.2031563350778423,2,0.15894557024661995,0.2294097897188238,-0.11926789624060498,2018_AJ,0.16429751653180366,LDT,"{""type"":""Polygon"",""coordinates"":[[[-2.7426726465354387,38.00785234442491],[-2.742565607139546,38.00729496223526],[-2.7422401633242917,38.00679108323801],[-2.7417407287368176,38.006394242067074],[-2.7411075422782822,38.006135630691944],[-2.7404030080611164,38.00604641084276],[-2.739698408493911,38.00613114267343],[-2.7390607709311983,38.00638528325211],[-2.73855689155717,38.00678661730537],[-2.738231399587912,38.00728608001123],[-2.7381154891627664,38.007843475040396],[-2.738226921052749,38.00840083689903],[-2.7385480103331283,38.008904736255964],[-2.7390518896119462,38.00930155392184],[-2.7396850483800645,38.00956016419609],[-2.7403895718361313,38.009649382688515],[-2.741094105851916,38.009564651300416],[-2.7417273680424867,38.00931053167711],[-2.7422356844071647,38.00891361599031],[-2.742561204105786,38.00840971476696],[-2.7426726465354387,38.00785234442491]]]}"
1_0000000000000000000d,1355.9804486771536,23.637501902972136,3243.7799739947923,2216.466461520031,1265.4107125476369,1343.758041773045,1522.1000227108816,1833.3691291749958,2471.9471385538386,2784.0434900883224,2815.326472650859,3122.1553998238037,1462.838320992091,0.4396598143929772,,,,C2-SDT,0.0,0.0,0.0,Castril,0.24993155149950025,14,0.19776677085847186,0.28546615996984953,-0.061481716594727495,2018_AJ,0.19641946828879525,SDT,"{""type"":""Polygon"",""coordinates"":[[[-2.690313903455392,37.96221345706403],[-2.690202433659333,37.96165606029509],[-2.689881371797622,37.96115222373094],[-2.6893819634613974,37.96075091284091],[-2.688748724990035,37.960496752519205],[-2.6880442183935482,37.96040310014195],[-2.687339646573184,37.96049224458651],[-2.68670651154875,37.96074640264789],[-2.6861981141140228,37.96114327823518],[-2.685872606172614,37.961642694139634],[-2.6857611469505036,37.9622000795345],[-2.6858682084567773,37.96275749688142],[-2.6861892427984047,37.963261333992406],[-2.6866930906954036,37.963662704218635],[-2.68732630136337,37.96392130621645],[-2.68803087298289,37.964010512775445],[-2.6887353793785627,37.963925730746915],[-2.689368541841078,37.96366712961534],[-2.689872423954878,37.96327027708016],[-2.6901979597070675,37.962770862148936],[-2.690313903455392,37.96221345706403]]]}"
1_0000000000000000000e,1449.8534966195562,24.777881488543404,3525.192481912316,2531.5366607851006,1391.7329037378297,1486.1105176858741,1716.12876384809,2012.2242623294464,2539.712710918994,2826.0868483379795,2867.692590475856,3174.2875012166583,1499.4004272661698,0.3908395310245826,,,,C1-SDT,0.0,0.0,0.0,Castril,0.22125308730355572,15,0.17063296819837073,0.2443814725678567,-0.09553408827531229,2018_AJ,0.17141780901606718,SDT,"{""type"":""Polygon"",""coordinates"":[[[-2.687495770645575,37.957709806994714],[-2.687384231733557,37.95715237132172],[-2.6870631891967687,37.95664849192795],[-2.68656381092094,37.95625166399555],[-2.685926137022607,37.955993046965126],[-2.685226070557087,37.955903873341384],[-2.684521541151982,37.95598856120225],[-2.683883895075364,37.95624274147504],[-2.6833800015979743,37.95663960879266],[-2.6830545132544716,37.95714349230411],[-2.682938511666622,37.95769641097865],[-2.683050039985297,37.958253767176394],[-2.6833710549978282,37.958757647116926],[-2.683874948378894,37.95915897583406],[-2.6845081209250905,37.95941761279442],[-2.6852082524743555,37.959506783352985],[-2.6859127922157464,37.95942209421578],[-2.686550390108505,37.959167915059766],[-2.687054317717212,37.9587710480547],[-2.6873798338757156,37.95826716562961],[-2.687495770645575,37.957709806994714]]]}"
1_0000000000000000000f,1472.19352531456,22.591632963850618,3499.1303824645493,2453.5902548931504,1422.1219130716993,1534.9457646794483,1772.0213738266436,2088.9536486419015,2630.131308667865,2926.737314010387,2950.7073422208905,3273.2914532154964,1418.4396420011983,0.3900085812892413,,,,C3-SDT,0.0,0.0,0.0,Castril,0.22211852157317982,16,0.16825068088180298,0.2441329144728014,-0.08113234030490958,2018_AJ,0.17374288847232375,SDT,"{""type"":""Polygon"",""coordinates"":[[[-2.723329045880869,37.92652284318435],[-2.7232220505498885,37.92596541485329],[-2.7229009901375485,37.925461570032894],[-2.722397132324615,37.92506020931855],[-2.721763903029162,37.92480164128824],[-2.7210638322675376,37.92471246867435],[-2.7203592951160127,37.9248015989647],[-2.7197216924196943,37.92505574937775],[-2.7192177928586947,37.92545261175109],[-2.7188922831441884,37.92595204110526],[-2.718780821245733,37.926509413223705],[-2.7188878064528983,37.927066842702665],[-2.71920883941444,37.92757068811087],[-2.719712738879303,37.92797204681794],[-2.7203459405020807,37.9282306945759],[-2.721050477453139,37.92831984348742],[-2.7217505480155686,37.92823065365611],[-2.7223881782738406,37.92797650257949],[-2.722892111873254,37.927579640458234],[-2.72321757344561,37.92708021380612],[-2.723329045880869,37.92652284318435]]]}"
1_00000000000000000008,1331.9781595777586,21.88424526325242,3031.2950352699386,2149.851921139015,1226.93060502659,1277.2310954134116,1441.219806040289,1742.6335817693837,2270.784975605376,2544.4129351372367,2575.5929190737015,2868.020046993326,1304.0463971784052,0.44342975783788996,,,,P3-SDT,0.0,0.0,0.0,Pontones,0.23936112906668772,9,0.19668076918332253,0.2864721562618494,-0.08257267509955767,2018_AJ,0.1880808072359867,SDT,"{""type"":""Polygon"",""coordinates"":[[[-2.749499530405241,38.01910715016752],[-2.7493925513942554,38.01854978683237],[-2.7490669844035347,38.01804585523298],[-2.748567629151363,38.01764459163608],[-2.7479299472191654,38.017390366003525],[-2.7472298660818577,38.01729674447769],[-2.746525316039997,38.017385944968154],[-2.7458876617990167,38.01764008392975],[-2.7453837851672147,38.01803694360515],[-2.74505824592625,38.01854086355647],[-2.744942318667048,38.019098253017155],[-2.745053842659054,38.01965559219423],[-2.745374902653354,38.02015502852679],[-2.7458787791899777,38.020556347092715],[-2.7465119539860217,38.02081495342367],[-2.747216503827699,38.02090419175313],[-2.7479209883013533,38.02081499194179],[-2.74855419059308,38.02056079528271],[-2.749062580760994,38.02016391226243],[-2.7493880717958414,38.019664514637626],[-2.749499530405241,38.01910715016752]]]}"
1_00000000000000000009,1301.933107867302,22.636026049052596,2852.0509516676934,2003.44354418644,1180.740750617456,1201.473084888708,1313.8857375704995,1586.785845485155,2154.8527002340224,2420.5057134953113,2445.3477194617726,2726.936143434279,1245.7769032730791,0.4571456158916356,,,,P2-SDT,0.0,0.0,0.0,Pontones,0.24273416433020867,10,0.209727319463544,0.29950876789004616,-0.07275063887348242,2018_AJ,0.1889470807871842,SDT,"{""type"":""Polygon"",""coordinates"":[[[-2.737326212807987,38.04717270170944],[-2.7372147071479263,38.046615337352755],[-2.7368937028821794,38.04611147554512],[-2.736389770838072,38.045714631875825],[-2.7357565805611443,38.045455992463694],[-2.7350520506533877,38.04536680672487],[-2.7343475313095316,38.04545147099768],[-2.733709890448711,38.04570569229886],[-2.733205992550175,38.04610702611643],[-2.7328804617460447,38.04660643700151],[-2.73276456452,38.04716383146076],[-2.732875983720866,38.04772119885391],[-2.733197036438188,38.04822505939459],[-2.7337009342406597,38.04862642047549],[-2.734334172716853,38.04888053941394],[-2.7350386918604,38.04896972378941],[-2.7357432215678523,38.048884977535145],[-2.736380890023573,38.04863083630797],[-2.7368847460672425,38.04823402235818],[-2.7372102287096522,38.04773009661849],[-2.737326212807987,38.04717270170944]]]}"
1_00000000000000000010,1269.6928838391386,21.45126326805203,3144.7849379578424,2116.8510440025916,1163.1777894054912,1233.288817461504,1321.353483330842,1715.386991079883,2477.2024767030457,2818.138127273633,2848.76486270992,3177.1299197687745,1343.6150047341407,0.5076134067973608,,,,P1-SDT,0.0,0.0,0.0,Pontones,0.30193598442169167,17,0.23931380643963182,0.3476392162322815,-0.05068475124110795,2018_AJ,0.23449623837434794,SDT,"{""type"":""Polygon"",""coordinates"":[[[-2.6641924925323384,38.08763017139947],[-2.66408100917647,38.08707272725222],[-2.6637599749752,38.086568873218575],[-2.6632605422995317,38.086172007594506],[-2.6626228829057026,38.08591339430471],[-2.661918315014161,38.08582423940723],[-2.6612138335295445,38.08590891670998],[-2.660576126285225,38.08616309917404],[-2.6600722565686423,38.086559955798236],[-2.6597467788691667,38.08705937602029],[-2.6596308350909306,38.08761679496165],[-2.6597378367897533,38.08817417995798],[-2.6600633902077893,38.088678012528526],[-2.6605627887103003,38.08907931229436],[-2.6612004199898713,38.08933800516203],[-2.6619049770560816,38.089427158716425],[-2.662609468961514,38.089342399529585],[-2.663247128172292,38.089088298868326],[-2.663751032127702,38.088691442652596],[-2.664076537721791,38.088187508385005],[-2.6641924925323384,38.08763017139947]]]}"
1_00000000000000000002,1358.2586866707443,24.431052086323756,3408.8755520051923,2461.116404758043,1272.1183893555674,1364.9516631925815,1634.406847485553,1894.5486451065321,2347.9826079358936,2615.0771222087706,2623.4025387870242,2925.004950260246,1316.938023141156,0.36612686129627986,,,,S3-SDT,0.0,0.0,0.0,Santiago,0.19277089466982755,3,0.1557592550681219,0.2251980715262242,-0.12486532184202007,2018_AJ,0.15334754400940126,SDT,"{""type"":""Polygon"",""coordinates"":[[[-2.727413642177116,37.97410592079794],[-2.727302160043686,37.973548506690896],[-2.72698107172917,37.97304462936136],[-2.7264771701268233,37.97264333758763],[-2.7258440375715076,37.97238910463044],[-2.725139504560205,37.97229545523547],[-2.724439383456184,37.97238470620206],[-2.723801725335862,37.97263888067273],[-2.7232978578549565,37.97303573828131],[-2.7229723198432545,37.97353960458033],[-2.72285644706779,37.97409249700229],[-2.7229679186455082,37.97464991243092],[-2.723288979515599,37.97515379031836],[-2.723792846901213,37.97555508179706],[-2.724426027681417,37.97581375377593],[-2.725126072700062,37.975902901748],[-2.725830605509812,37.97581370963021],[-2.72646829118623,37.975559534525516],[-2.726972192693291,37.97516267720749],[-2.7272976825503235,37.97466325547487],[-2.727413642177116,37.97410592079794]]]}"
1_00000000000000000003,1416.8414736700258,23.717877631687315,3616.22285216636,2639.026530851597,1359.7670290786325,1493.3489860034276,1784.7206475005066,2104.461128259899,2589.921088683215,2866.2306003129206,2881.33756715684,3183.30634000514,1416.154259234767,0.3837606587204299,,,,S2-SDT,0.0,0.0,0.0,Santiago,0.20965434639627042,4,0.161309019115765,0.2391923761451374,-0.10550538045135806,2018_AJ,0.17132656024983356,SDT,"{""type"":""Polygon"",""coordinates"":[[[-2.7136795792621053,37.97688390314467],[-2.7135681297465197,37.97632649398415],[-2.7132470595113047,37.97582267676586],[-2.7127431536158624,37.97542134038773],[-2.7121099787245577,37.97516268293008],[-2.711405424284026,37.975073478489556],[-2.7107053563373515,37.9751582028576],[-2.7100677331062237,37.9754168978859],[-2.709563861368107,37.97581376510221],[-2.7092383427730207,37.97631313500665],[-2.7091223521906733,37.97687052082832],[-2.709233867002913,37.9774279295593],[-2.709554909766181,37.97793182808346],[-2.710054305559701,37.97833310541364],[-2.71069200447113,37.97858729646296],[-2.711392072218501,37.97868096312632],[-2.712096626458462,37.97859177389346],[-2.7127342772732663,37.97833760075441],[-2.713238107206369,37.97794073557917],[-2.713563653563199,37.97743684430229],[-2.7136795792621053,37.97688390314467]]]}"
1_00000000000000000004,1359.5408350719242,21.85122897800777,3043.4246573293744,2174.2151241191764,1258.7015456632446,1318.2047000525943,1443.1180995396162,1761.2391204101834,2311.310725422309,2574.415317545185,2594.935962531189,2879.742314681184,1285.1410040704209,0.41622789819700906,,,,S1-SDT,0.0,0.0,0.0,Santiago,0.21906607796031097,5,0.18236628698218768,0.2651299438718984,-0.07762241052997801,2018_AJ,0.17389457943745043,SDT,"{""type"":""Polygon"",""coordinates"":[[[-2.705131510267539,38.042789460261396],[-2.7050244805799033,38.04223199757915],[-2.7046989934991412,38.04172818940697],[-2.7041995030384407,38.04133131437957],[-2.7035618924254403,38.04107266100492],[-2.7028617898819904,38.040983494746364],[-2.7021572985502837,38.041068212858605],[-2.701519639869889,38.04132236001071],[-2.7010113091661494,38.04171925158707],[-2.7006857741064185,38.04222313164752],[-2.700574279626814,38.042780519570314],[-2.700681299152809,38.04333346531765],[-2.701002359197184,38.043837294206064],[-2.701506214771467,38.04423866686899],[-2.7021393981763584,38.044497258608246],[-2.7028439650891727,38.04458640166909],[-2.7035485425933348,38.04450168055604],[-2.704186153024742,38.04424753458037],[-2.7046945181623485,38.04384620593592],[-2.7050200052120403,38.04334684670857],[-2.705131510267539,38.042789460261396]]]}"
2_0000000000000000000b,1486.1329452352322,24.71754130199259,3616.9534531910795,2527.412166176554,1467.9831234741105,1617.5629852266431,1964.0149743126335,2262.588702550763,2752.0636854508166,3036.5856570124793,3057.417211285467,3369.8325016351055,1510.8530527776816,0.3565831681489248,,,,C1-LDT,0.0,0.0,0.0,Castril,0.20467714560845612,12,0.14744910686523133,0.21897568118706578,-0.08244746024777656,2019_AJ,0.16300664815822177,LDT,"{""type"":""Polygon"",""coordinates"":[[[-2.725830605509812,37.95350041897533],[-2.7257236044776105,37.952942972546],[-2.72540252695744,37.95243909636853],[-2.7248987181814694,37.95203783037809],[-2.7242655310261075,37.951779143858104],[-2.723560945818261,37.95168997410831],[-2.7228564470677905,37.95177917426426],[-2.722223211576138,37.95203330791154],[-2.7217193610384074,37.952430191927206],[-2.721393833973578,37.9529295975329],[-2.721277889214633,37.95348701826969],[-2.7213893570436682,37.954044362647934],[-2.721710407116918,37.954548239396225],[-2.7222098564318653,37.95494960484095],[-2.722847492929398,37.955203743995654],[-2.7235475902933977,37.95529737790222],[-2.7242520994160047,37.95520825743555],[-2.7248897636535427,37.954954021639125],[-2.7253936482200563,37.954557218682034],[-2.725719127134772,37.954053291924424],[-2.725830605509812,37.95350041897533]]]}"
2_0000000000000000000c,1402.6977375678541,26.111219816559558,3737.26045423348,2664.4115093280093,1343.1683621388916,1459.6316915205596,1867.2771847507329,2152.228299744183,2539.7186996942687,2810.8280826105947,2839.956812878268,3152.0639420977127,1420.379983777376,0.34257255860748403,,,,C3-LDT,0.0,0.0,0.0,Castril,0.17988009016260198,13,0.1357371101576614,0.20735777638171568,-0.1341464841704245,2019_AJ,0.15085310653709855,LDT,"{""type"":""Polygon"",""coordinates"":[[[-2.710183650164876,37.96319892741927],[-2.7100722089559213,37.96264156282385],[-2.709751086789866,37.96214215645134],[-2.7092472184539904,37.96174080023015],[-2.708614014899533,37.96148214848903],[-2.707913988622695,37.96139295760651],[-2.707209421362662,37.96147769558862],[-2.706571769810659,37.961731896499074],[-2.7060679356385813,37.96212874362122],[-2.7057423654581485,37.96263264615655],[-2.70562645937861,37.9631899768165],[-2.7057379658766,37.96374742172327],[-2.7060589847040473,37.96425127296221],[-2.706562894636118,37.964648103931346],[-2.7071960704918148,37.96490675457603],[-2.7078961619088022,37.96499594236626],[-2.708600663628742,37.96491120483918],[-2.7092383427730207,37.96465708408435],[-2.709742211013529,37.964260156502135],[-2.7100677331062237,37.963756337569876],[-2.710183650164876,37.96319892741927]]]}"
2_0000000000000000000a,1553.612618749953,24.68166777712065,3955.470622877346,2651.155495998623,1528.3059562755623,1650.5707895702174,2051.3383441009937,2361.4595632547034,2809.3150233195333,3110.0447899744713,3154.2255070033457,3499.350789919574,1549.0032377843825,0.3560802659260761,,,,C2-LDT,0.0,0.0,0.0,Castrils,0.20516747104601224,11,0.14406069326077756,0.21771503868109648,-0.09289310569315594,2019_AJ,0.16555903240700603,LDT,"{""type"":""Polygon"",""coordinates"":[[[-2.7279977703843663,37.94338715872161],[-2.7278907644136865,37.94282979366631],[-2.7275696720744693,37.94233037277061],[-2.72706584004513,37.94192905505016],[-2.7264326236640017,37.94167042030371],[-2.725728081820878,37.94158124561645],[-2.725023550549542,37.941665944026845],[-2.7243903617105967,37.94192456593408],[-2.7238864879118685,37.94232143437047],[-2.723560945818261,37.94282083692049],[-2.72344499570637,37.943378260166355],[-2.7235564686816627,37.94393560385644],[-2.723877533577004,37.94443946914525],[-2.724377005949775,37.944840805608706],[-2.7250101946085925,37.94509499560664],[-2.725714725679513,37.94518861262665],[-2.7264192673222256,37.94509946922039],[-2.7270568851038948,37.944845269772145],[-2.7275607929272945,37.944448401601235],[-2.7278862868642006,37.94394455802527],[-2.7279977703843663,37.94338715872161]]]}"
2_00000000000000000005,1365.9590208684947,21.375661566919526,3298.071282199582,2238.113079019074,1292.2549254482954,1368.456980387953,1624.262026619732,1962.86251748182,2555.8128678661087,2861.276288793438,2908.964511593471,3247.8166658772325,1435.5705355607017,0.428825900069387,,,,P1-LDT,0.0,0.0,0.0,Pontones,0.24105108002616601,6,0.18209143977142558,0.2755021222798341,-0.07771955119534624,2019_AJ,0.19385949904037925,LDT,"{""type"":""Polygon"",""coordinates"":[[[-2.7426102448154444,38.02602318084773],[-2.7424987266194414,38.025465810266155],[-2.7421776862645983,38.02496196627415],[-2.7416738493902115,38.02456065728819],[-2.7410406638325076,38.02430195929509],[-2.7403361306177096,38.0242127697421],[-2.739631532053007,38.02430200469626],[-2.7389983740058037,38.02455614085634],[-2.7384900167404975,38.02495303810783],[-2.7381645252343914,38.02545245140642],[-2.73805301758526,38.02600983886908],[-2.7381600467056035,38.026567234010244],[-2.7384855381806923,38.02707105529066],[-2.7389850140909404,38.02747238369297],[-2.7396226506259023,38.02773105724765],[-2.7403271731467016,38.02782024540459],[-2.741031706227242,38.02773101110405],[-2.7416648916642914,38.02747687440057],[-2.7421732073534217,38.02707997909132],[-2.742498726619441,38.026576128457705],[-2.7426102448154444,38.02602318084773]]]}"
2_00000000000000000006,1403.0382152980867,21.091210867868828,3230.268474404713,2283.2754774886644,1325.6950267882298,1391.8297220954912,1617.142664462777,1902.22961090377,2390.890442498175,2656.1036625954557,2688.184376316662,2989.864743747959,1320.2187572455368,0.3928685575885604,,,,P3-LDT,0.0,0.0,0.0,Pontones,0.21508378842424802,7,0.16828492502719503,0.24541850341081461,-0.09980858958913533,2019_AJ,0.16991899702769137,LDT,"{""type"":""Polygon"",""coordinates"":[[[-2.7399883087176637,38.031258155525784],[-2.739876796741542,38.03070082468899],[-2.7395557742927883,38.030201369464976],[-2.7390518896119462,38.02980008209703],[-2.7384186634655485,38.02954147296168],[-2.7377141695520866,38.02945227552974],[-2.7370096102938937,38.029536970284084],[-2.7363719333063803,38.029791179763556],[-2.7358680827612676,38.03019245145592],[-2.7355425335120707,38.0306919027378],[-2.7354311079873272,38.03124924403028],[-2.7355381311361886,38.031806679983944],[-2.7358591261418175,38.03231057381375],[-2.736363052495251,38.0327118591029],[-2.736996250944373,38.03296602917576],[-2.737700734095752,38.03305522524678],[-2.73840530371547,38.03297044848818],[-2.7390429323856775,38.03271632085013],[-2.7395468169704946,38.03231948760988],[-2.739872318049591,38.03181560110538],[-2.7399883087176637,38.031258155525784]]]}"
2_00000000000000000007,1307.2373424822852,19.439916372866314,2900.3807503004473,2007.1809477741822,1190.8392309495198,1231.759024699177,1380.4555559434114,1673.738771174821,2230.0382630290287,2503.5368729834995,2517.879325347948,2816.7359711369227,1249.5698126991565,0.44153744123416866,,,,P2-LDT,0.0,0.0,0.0,Pontones,0.22979443939180413,8,0.19721988567763515,0.28513034928064546,-0.07840521109568989,2019_AJ,0.1843635047810036,LDT,"{""type"":""Polygon"",""coordinates"":[[[-2.7532451639713607,38.03185124314763],[-2.753138176442469,38.03129382820343],[-2.7528126594599884,38.030790003377504],[-2.7523132644458554,38.030388674583065],[-2.751675607664704,38.03013452117373],[-2.7509710669561613,38.03004088710255],[-2.750266536799009,38.03013001685811],[-2.7496333114554616,38.030384190616765],[-2.749124991043807,38.03078109831754],[-2.74879950182946,38.03128493440179],[-2.748687968954586,38.03184236261474],[-2.7487995018294606,38.03239975321879],[-2.7491205114708683,38.03289916449324],[-2.749624428138974,38.033300467361435],[-2.7502575774361353,38.03355908150495],[-2.7509621074591077,38.0336482760968],[-2.7516666480334715,38.033559064534124],[-2.752299824817489,38.0333048920024],[-2.752808179535891,38.0329080651718],[-2.753133696487375,38.032408668098],[-2.7532451639713607,38.03185124314763]]]}"
2_00000000000000000000,1368.5121568255454,23.837068582469207,3482.522925726038,2437.9459657811585,1285.5787347914868,1363.0468474630427,1681.2628707582157,1941.8072182087778,2329.268956659794,2590.4016757447607,2632.8077012366516,2946.742053130571,1358.3046745116053,0.36416877001683207,,,,S3-LDT,0.0,0.0,0.0,Santiago,0.1980746362615079,1,0.1522625053493215,0.2234231975471889,-0.11777013360943522,2019_AJ,0.15574906802846616,LDT,"{""type"":""Polygon"",""coordinates"":[[[-2.7819082772724286,37.948372380965104],[-2.7817968179148544,37.94781506554274],[-2.781475737420809,37.94731115757691],[-2.780976342312907,37.94690984685505],[-2.7803386772281407,37.946655674502395],[-2.779638645923119,37.94656648491623],[-2.778934066629071,37.94665117721525],[-2.7783009115150996,37.94690537781086],[-2.7777925094606677,37.947302221235276],[-2.7774670499361718,37.94780608339079],[-2.777355525107172,37.94836347977718],[-2.777467049936172,37.94892087551593],[-2.777788103130902,37.94942478403661],[-2.7782919468169203,37.949821626414135],[-2.778925177783523,37.95008026408053],[-2.779625198494916,37.95016945226213],[-2.780329788117765,37.950084677817735],[-2.7809674530823116,37.94982608939928],[-2.7814713307467973,37.94942919190239],[-2.7817968179148544,37.94892977407763],[-2.7819082772724286,37.948372380965104]]]}"
